210620,키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도,전체조회수,전체클릭수,상품수,상위링크,비율(조회),비율(클릭)
기존연관1162,유브이인쇄,20,10,0.4,0.5,1.6,4.55,15,높음,30,0,연관검색어,미확인,-,-
기존연관1171,아크릴선물상자,5,10,0.3,0.0,8.34,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1183,강동구썬팅,60,180,0.3,0.3,0.56,0.2,15,높음,240,0,연관검색어,미확인,-,-
기존연관92,초등만들기세트,5,20,0.1,0.3,2.67,1.67,15,높음,25,0,연관검색어,미확인,-,-
기존연관96,초등만들기수업,10,30,0.1,0.0,0.67,0.0,15,높음,40,0,연관검색어,미확인,-,-
기존연관100,라벨닥터,370,80,5.8,1.0,1.66,1.32,10,중간,450,6,연관검색어,미확인,-,-
기존연관101,전자석,1790,2240,21.2,24.3,1.25,1.16,15,높음,4030,45,연관검색어,미확인,-,-
기존연관102,큐카드제작,180,150,18.3,2.0,10.38,3.93,3,낮음,330,20,연관검색어,미확인,-,-
기존연관104,앤틱소품,330,2030,18.5,174.8,5.93,9.23,15,높음,2360,193,연관검색어,미확인,-,-
기존연관106,종이진열대,170,100,10.3,11.7,6.15,12.42,15,높음,270,22,연관검색어,미확인,-,-
기존연관111,소품,2800,5420,27.6,140.3,1.04,2.77,15,높음,8220,167,연관검색어,미확인,-,-
기존연관112,지진계만들기,10,20,0.3,1.8,3.17,6.49,14,높음,30,2,연관검색어,미확인,-,-
기존연관125,만들기재료,900,2440,47.1,196.2,5.47,8.52,15,높음,3340,243,연관검색어,미확인,-,-
기존연관128,큐카드,1130,1420,6.5,18.0,0.61,1.35,9,중간,2550,24,연관검색어,미확인,-,-
기존연관141,POSM,530,320,3.3,2.3,0.65,0.8,13,중간,850,5,연관검색어,미확인,-,-
기존연관145,POP글씨,2160,7420,26.8,219.0,1.31,3.14,15,높음,9580,245,연관검색어,미확인,-,-
기존연관147,바나나잭,510,590,5.0,9.3,1.03,1.67,15,높음,1100,14,연관검색어,미확인,-,-
기존연관149,엔틱소품,380,2380,13.5,179.8,3.77,8.08,15,높음,2760,193,연관검색어,미확인,-,-
기존연관153,도자기인형,270,1790,3.9,75.8,1.48,4.54,15,높음,2060,79,연관검색어,미확인,-,-
기존연관154,종이매대,60,30,4.2,5.3,7.39,16.17,14,높음,90,9,연관검색어,미확인,-,-
기존연관168,목수공구,70,330,1.5,25.0,2.17,8.04,14,높음,400,26,연관검색어,미확인,-,-
기존연관179,야드로,530,2600,5.5,80.0,1.1,3.3,15,높음,3130,85,연관검색어,미확인,-,-
기존연관188,미술만들기,560,2240,15.9,102.4,2.99,4.87,15,높음,2800,118,연관검색어,미확인,-,-
기존연관190,촬영용소품,190,320,2.1,10.3,1.18,3.46,15,높음,510,12,연관검색어,미확인,-,-
기존연관193,배선정리,310,760,2.3,15.3,0.75,2.18,15,높음,1070,17,연관검색어,미확인,-,-
기존연관197,랜툴세트,510,680,1.8,3.0,0.37,0.47,12,중간,1190,4,연관검색어,미확인,-,-
기존연관207,방열패드,420,670,3.7,6.3,0.93,1.01,15,높음,1090,10,연관검색어,미확인,-,-
기존연관215,띠지인쇄,120,60,7.7,5.3,6.54,8.89,15,높음,180,13,연관검색어,미확인,-,-
기존연관222,우드소품,150,900,1.5,19.3,0.96,2.25,15,높음,1050,20,연관검색어,미확인,-,-
기존연관227,야드로인형,110,1740,2.1,117.0,1.93,7.18,15,높음,1850,119,연관검색어,미확인,-,-
기존연관240,목공철물,50,80,3.0,1.5,6.08,1.95,12,중간,130,4,연관검색어,미확인,-,-
기존연관245,유치원만들기,210,400,9.7,33.3,4.66,8.62,15,높음,610,43,연관검색어,미확인,-,-
기존연관247,소품샵,3880,23500,83.1,470.5,2.28,2.17,15,높음,27380,553,연관검색어,미확인,-,-
기존연관248,사각앵글,180,280,0.5,0.5,0.32,0.2,11,중간,460,1,연관검색어,미확인,-,-
기존연관250,초등만들기키트,280,1270,5.5,41.1,2.01,3.46,14,높음,1550,46,연관검색어,미확인,-,-
기존연관251,포장용지,200,360,2.5,6.0,1.3,1.79,15,높음,560,8,연관검색어,미확인,-,-
기존연관254,브라켓트,270,340,1.0,3.3,0.4,0.96,15,높음,610,4,연관검색어,미확인,-,-
기존연관255,종이등신대,60,130,1.2,0.5,1.87,0.39,13,중간,190,1,연관검색어,미확인,-,-
기존연관256,빅폴배너,130,40,2.6,1.0,1.97,2.5,14,높음,170,3,연관검색어,미확인,-,-
기존연관257,마트POP,70,80,1.7,3.7,2.52,4.22,15,높음,150,5,연관검색어,미확인,-,-
기존연관260,롤거치대,90,110,0.7,2.3,0.87,2.15,15,높음,200,3,연관검색어,미확인,-,-
기존연관267,수도연결,610,3040,3.2,37.3,0.56,1.32,15,높음,3650,40,연관검색어,미확인,-,-
기존연관269,아기자기한소품,80,520,0.5,12.3,0.57,2.54,15,높음,600,12,연관검색어,미확인,-,-
기존연관270,만들기세트,330,1280,7.7,44.9,2.44,3.8,15,높음,1610,52,연관검색어,미확인,-,-
기존연관272,시계바늘,810,3640,2.2,38.0,0.29,1.12,15,높음,4450,40,연관검색어,미확인,-,-
기존연관273,보쉬부품,80,100,1.9,0.5,2.54,0.53,8,중간,180,2,연관검색어,미확인,-,-
기존연관274,선반레일,160,470,0.8,2.8,0.53,0.64,14,높음,630,3,연관검색어,미확인,-,-
기존연관278,유아만들기,270,670,4.9,24.7,1.89,3.88,15,높음,940,29,연관검색어,미확인,-,-
기존연관279,수술도구,250,590,1.6,19.3,0.67,3.37,15,높음,840,20,연관검색어,미확인,-,-
기존연관280,예쁜유리병,370,2970,10.7,122.6,3.04,4.37,15,높음,3340,133,연관검색어,미확인,-,-
기존연관290,이름판,100,100,0.5,0.4,0.45,0.36,9,중간,200,0,연관검색어,미확인,-,-
기존연관291,조각상,1540,3570,4.8,29.0,0.34,0.87,15,높음,5110,33,연관검색어,미확인,-,-
기존연관295,디프리저,150,140,1.4,3.0,0.91,2.13,11,중간,290,4,연관검색어,미확인,-,-
기존연관299,볼트나사,190,390,1.3,1.7,0.69,0.46,15,높음,580,3,연관검색어,미확인,-,-
기존연관305,미장도구,120,400,3.0,1.5,2.55,0.41,11,중간,520,4,연관검색어,미확인,-,-
기존연관306,롤러바퀴,60,270,1.6,5.8,2.48,2.26,12,중간,330,7,연관검색어,미확인,-,-
기존연관311,석재앙카,120,220,5.7,9.3,4.86,4.6,15,높음,340,15,연관검색어,미확인,-,-
기존연관312,수도동파,30,100,0.3,1.3,0.79,1.41,15,높음,130,1,연관검색어,미확인,-,-
기존연관313,사라볼트,90,80,1.2,0.5,1.27,0.63,14,높음,170,1,연관검색어,미확인,-,-
기존연관322,모터부품,70,70,0.8,0.0,1.28,0.0,13,중간,140,0,연관검색어,미확인,-,-
기존연관323,스노우지,1820,1470,4.5,1.8,0.27,0.13,15,높음,3290,6,연관검색어,미확인,-,-
기존연관324,1호봉투,300,190,3.1,0.5,1.13,0.29,15,높음,490,3,연관검색어,미확인,-,-
기존연관326,매장꾸미기,60,80,0.9,0.3,1.64,0.4,15,높음,140,1,연관검색어,미확인,-,-
기존연관328,안내판주문제작,5,10,0.4,0.3,5.09,3.34,15,높음,15,0,연관검색어,미확인,-,-
기존연관329,무광락카,190,590,0.3,1.3,0.16,0.23,14,높음,780,1,연관검색어,미확인,-,-
기존연관330,페트지인쇄,30,10,2.2,1.0,6.88,5.89,15,높음,40,3,연관검색어,미확인,-,-
기존연관333,이벤트소품,60,230,1.9,14.3,2.79,6.61,15,높음,290,16,연관검색어,미확인,-,-
기존연관336,발목토시,170,980,1.0,30.7,0.61,3.28,15,높음,1150,31,연관검색어,미확인,-,-
기존연관356,장식소품,100,630,3.8,34.6,3.88,5.85,15,높음,730,38,연관검색어,미확인,-,-
기존연관357,목공체험,330,720,2.5,3.0,0.8,0.45,15,높음,1050,5,연관검색어,미확인,-,-
기존연관362,선정리함,360,810,1.5,32.7,0.45,4.39,15,높음,1170,34,연관검색어,미확인,-,-
기존연관367,엔틱전화기,120,1010,2.2,30.0,1.93,3.19,15,높음,1130,32,연관검색어,미확인,-,-
기존연관368,미니바퀴,170,540,1.4,1.5,0.87,0.3,15,높음,710,2,연관검색어,미확인,-,-
기존연관371,빈티지보석함,60,510,0.3,0.3,0.48,0.07,15,높음,570,0,연관검색어,미확인,-,-
기존연관375,유아미술재료,140,540,8.5,46.8,6.28,9.31,15,높음,680,55,연관검색어,미확인,-,-
기존연관377,선반밀링,460,620,0.9,8.3,0.22,1.41,15,높음,1080,9,연관검색어,미확인,-,-
기존연관386,핑크소품,40,290,0.2,0.8,0.48,0.28,15,높음,330,1,연관검색어,미확인,-,-
기존연관394,시트커팅,350,260,12.8,12.3,3.85,4.82,15,높음,610,25,연관검색어,미확인,-,-
기존연관397,어린이만들기,200,550,5.2,16.1,2.73,3.07,15,높음,750,21,연관검색어,미확인,-,-
기존연관402,시트지컷팅,610,640,23.6,42.3,4.02,7.09,15,높음,1250,65,연관검색어,미확인,-,-
기존연관404,밍크지,120,60,1.6,0.0,1.35,0.0,8,중간,180,1,연관검색어,미확인,-,-
기존연관407,평줄,120,190,1.6,0.0,1.44,0.0,8,중간,310,1,연관검색어,미확인,-,-
기존연관410,인형소품,120,740,2.3,29.7,1.96,4.37,15,높음,860,32,연관검색어,미확인,-,-
기존연관412,수입지,160,270,1.6,3.7,1.02,1.43,15,높음,430,5,연관검색어,미확인,-,-
기존연관441,원형표찰,10,5,1.3,0.0,10.26,0.0,3,높음,15,1,연관검색어,미확인,-,-
기존연관442,어선표지판,10,20,0.0,0.0,0.0,0.0,2,중간,30,0,연관검색어,미확인,-,-
기존연관878,아크릴포스터,40,110,0.5,2.5,1.05,2.26,11,중간,150,3,연관검색어,미확인,-,-
기존연관879,어린이날행사,140,680,0.5,0.3,0.38,0.06,15,높음,820,0,연관검색어,미확인,-,-
기존연관880,우드POP,20,20,1.2,0.7,5.65,3.71,9,중간,40,1,연관검색어,미확인,-,-
기존연관881,이벤트제작,10,20,0.6,0.0,5.46,0.0,15,높음,30,0,연관검색어,미확인,-,-
기존연관882,가정의달행사,60,40,0.0,0.0,0.0,0.0,15,높음,100,0,연관검색어,미확인,-,-
기존연관883,5월행사,340,820,0.1,0.0,0.05,0.0,15,높음,1160,0,연관검색어,미확인,-,-
기존연관884,롤업배너제작,10,5,1.4,0.0,12.83,0.0,14,높음,15,1,연관검색어,미확인,-,-
기존연관885,디스플레이POP,5,5,0.0,0.0,0.0,0.0,15,높음,10,0,연관검색어,미확인,-,-
기존연관886,디지털POP,40,30,2.2,0.7,5.04,2.09,14,높음,70,2,연관검색어,미확인,-,-
기존연관899,멀티피펫,50,30,0.7,0.7,1.26,2.09,15,높음,80,1,연관검색어,미확인,-,-
기존연관900,메니폴드,250,350,0.7,0.0,0.28,0.0,15,높음,600,0,연관검색어,미확인,-,-
기존연관901,명함라벨,10,10,0.1,0.0,0.48,0.0,15,높음,20,0,연관검색어,미확인,-,-
기존연관902,모가득차,5,40,0.3,1.0,11.12,2.28,3,높음,45,1,연관검색어,미확인,-,-
기존연관903,모듈라짹,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관904,모양가위,40,200,0.0,0.0,0.0,0.0,3,높음,240,0,연관검색어,미확인,-,-
기존연관905,모양찍기,20,190,0.0,0.3,0.0,0.19,3,높음,210,0,연관검색어,미확인,-,-
기존연관906,모카믹스,20,80,0.1,0.0,0.38,0.0,12,중간,100,0,연관검색어,미확인,-,-
기존연관907,모토유키,10,10,0.3,0.0,3.34,0.0,3,높음,20,0,연관검색어,미확인,-,-
기존연관908,목공용못,10,30,0.3,0.0,1.76,0.0,3,높음,40,0,연관검색어,미확인,-,-
기존연관909,몰딩시트,40,160,0.3,2.5,0.84,1.64,15,높음,200,2,연관검색어,미확인,-,-
기존연관910,몽골천막,520,1340,15.1,75.8,3.07,6.06,15,높음,1860,90,연관검색어,미확인,-,-
기존연관911,디자인자,10,60,0.0,0.0,0.0,0.0,12,중간,70,0,연관검색어,미확인,-,-
기존연관912,라벨기기,20,10,0.2,0.3,0.97,1.97,14,높음,30,0,연관검색어,미확인,-,-
기존연관913,라벨출력,230,80,3.1,2.7,1.42,3.22,15,높음,310,5,연관검색어,미확인,-,-
기존연관914,라운드바,180,320,1.5,0.8,0.99,0.34,10,중간,500,2,연관검색어,미확인,-,-
기존연관915,락엔락통,5,5,0.0,0.7,0.0,9.53,0,낮음,10,0,연관검색어,미확인,-,-
기존연관916,랜턴전구,10,60,0.3,3.3,2.78,5.65,3,높음,70,3,연관검색어,미확인,-,-
기존연관917,레드왁스,10,30,0.7,2.3,6.25,7.08,3,높음,40,3,연관검색어,미확인,-,-
기존연관918,로보스틱,30,80,0.0,0.0,0.0,0.0,3,높음,110,0,연관검색어,미확인,-,-
기존연관919,로봇상자,10,60,0.0,0.0,0.0,0.0,3,높음,70,0,연관검색어,미확인,-,-
기존연관920,로부스타,370,1130,0.3,0.0,0.1,0.0,15,높음,1500,0,연관검색어,미확인,-,-
기존연관921,로크하드,30,30,0.9,0.0,2.45,0.0,8,중간,60,0,연관검색어,미확인,-,-
기존연관922,롱스리브,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관923,리갈노트,60,140,0.1,0.5,0.12,0.37,15,높음,200,0,연관검색어,미확인,-,-
기존연관924,리듐전지,30,40,0.7,0.0,2.3,0.0,3,높음,70,0,연관검색어,미확인,-,-
기존연관925,리본공단,10,60,0.2,0.3,2.09,0.55,14,높음,70,0,연관검색어,미확인,-,-
기존연관926,카폰,210,740,1.7,1.0,0.83,0.15,3,높음,950,2,연관검색어,미확인,-,-
기존연관927,석영히터,20,20,0.4,2.3,1.35,9.0,14,높음,40,2,연관검색어,미확인,-,-
기존연관928,선반장식,20,200,0.1,0.3,0.56,0.18,15,높음,220,0,연관검색어,미확인,-,-
기존연관929,소독약품,70,70,0.2,0.3,0.3,0.53,15,높음,140,0,연관검색어,미확인,-,-
기존연관930,소형서랍,30,70,0.0,0.3,0.0,0.52,3,높음,100,0,연관검색어,미확인,-,-
기존연관931,분실방지,100,220,0.2,1.5,0.22,0.72,15,높음,320,1,연관검색어,미확인,-,-
기존연관932,불연,540,550,0.1,1.5,0.02,0.29,15,높음,1090,1,연관검색어,미확인,-,-
기존연관933,사용후기,140,70,0.2,0.0,0.12,0.0,13,중간,210,0,연관검색어,미확인,-,-
기존연관934,방풍필름,10,40,0.1,0.3,1.2,0.63,14,높음,50,0,연관검색어,미확인,-,-
기존연관935,방한워머,5,10,0.2,0.3,2.07,2.09,12,중간,15,0,연관검색어,미확인,-,-
기존연관936,방화시트,10,10,0.3,1.7,1.88,10.42,13,중간,20,2,연관검색어,미확인,-,-
기존연관937,방화용폼,10,20,0.3,0.3,2.09,1.34,15,높음,30,0,연관검색어,미확인,-,-
기존연관938,배관보온,90,110,0.7,5.0,0.81,4.77,15,높음,200,5,연관검색어,미확인,-,-
기존연관939,배선공구,10,30,1.3,1.0,12.13,2.86,3,높음,40,2,연관검색어,미확인,-,-
기존연관940,백회,180,590,0.2,0.0,0.12,0.0,10,중간,770,0,연관검색어,미확인,-,-
기존연관941,벨트텐션,40,50,0.5,0.0,1.23,0.0,10,중간,90,0,연관검색어,미확인,-,-
기존연관942,보드바퀴,5,100,0.0,0.0,0.0,0.0,3,높음,105,0,연관검색어,미확인,-,-
기존연관943,보석유리,5,20,0.0,0.7,0.0,3.04,3,높음,25,0,연관검색어,미확인,-,-
기존연관944,본넷가드,60,330,0.3,0.0,0.57,0.0,3,높음,390,0,연관검색어,미확인,-,-
기존연관945,본폼,10,30,0.3,0.3,2.23,0.99,3,높음,40,0,연관검색어,미확인,-,-
기존연관946,무늬한지,10,70,0.3,0.0,2.43,0.0,15,높음,80,0,연관검색어,미확인,-,-
기존연관947,무두렌지,10,10,0.3,0.0,3.34,0.0,3,높음,20,0,연관검색어,미확인,-,-
기존연관948,무빙의자,40,200,0.0,1.0,0.0,0.53,15,높음,240,1,연관검색어,미확인,-,-
기존연관949,무선조정,20,30,0.0,0.0,0.0,0.0,3,높음,50,0,연관검색어,미확인,-,-
기존연관950,무음시계,60,450,0.3,10.7,0.54,2.57,15,높음,510,11,연관검색어,미확인,-,-
기존연관951,무지개끈,10,130,0.0,0.0,0.0,0.0,3,높음,140,0,연관검색어,미확인,-,-
기존연관952,무지공책,90,330,0.2,1.3,0.22,0.41,15,높음,420,1,연관검색어,미확인,-,-
기존연관953,문서가방,20,50,0.0,0.3,0.0,0.66,3,높음,70,0,연관검색어,미확인,-,-
기존연관954,물바가지,110,330,0.1,1.0,0.08,0.31,13,중간,440,1,연관검색어,미확인,-,-
기존연관955,물앞치마,10,30,0.8,0.8,4.85,1.98,14,높음,40,1,연관검색어,미확인,-,-
기존연관956,물온도계,260,1740,1.5,19.3,0.6,1.17,15,높음,2000,20,연관검색어,미확인,-,-
기존연관957,미니샌더,10,40,0.0,0.7,0.0,1.67,3,높음,50,0,연관검색어,미확인,-,-
기존연관958,미니수레,50,250,0.0,0.3,0.0,0.15,3,높음,300,0,연관검색어,미확인,-,-
기존연관959,미니열쇠,10,50,0.3,0.7,2.39,1.37,3,높음,60,1,연관검색어,미확인,-,-
기존연관960,미니파일,30,210,0.0,0.0,0.0,0.0,3,높음,240,0,연관검색어,미확인,-,-
기존연관961,미용거즈,20,240,0.3,12.3,1.5,5.54,15,높음,260,12,연관검색어,미확인,-,-
기존연관962,바닥세제,50,150,0.2,0.3,0.38,0.19,15,높음,200,0,연관검색어,미확인,-,-
기존연관963,바코드택,20,30,0.2,0.3,0.97,0.81,15,높음,50,0,연관검색어,미확인,-,-
기존연관964,반도튜브,20,10,1.3,0.3,5.56,2.39,3,낮음,30,1,연관검색어,미확인,-,-
기존연관965,방수명찰,10,5,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관966,방수우의,40,150,0.3,0.7,0.75,0.44,15,높음,190,1,연관검색어,미확인,-,-
기존연관967,리오락스,100,170,0.4,0.5,0.38,0.32,11,중간,270,0,연관검색어,미확인,-,-
기존연관968,막대사포,20,60,0.0,0.0,0.0,0.0,3,높음,80,0,연관검색어,미확인,-,-
기존연관969,만년인장,10,5,0.8,0.5,4.71,7.15,15,높음,15,1,연관검색어,미확인,-,-
기존연관970,만능의자,20,40,0.0,1.3,0.0,3.04,3,높음,60,1,연관검색어,미확인,-,-
기존연관971,만능톱날,5,20,0.3,0.3,6.67,1.2,3,높음,25,0,연관검색어,미확인,-,-
기존연관972,말표장화,30,90,0.3,0.0,1.12,0.0,3,높음,120,0,연관검색어,미확인,-,-
기존연관973,망벽부등,30,10,0.1,0.0,0.23,0.0,15,높음,40,0,연관검색어,미확인,-,-
기존연관974,망치가방,290,1320,0.5,1.5,0.17,0.13,15,높음,1610,2,연관검색어,미확인,-,-
기존연관975,매시철망,5,10,0.1,1.3,1.22,8.89,14,높음,15,1,연관검색어,미확인,-,-
기존연관976,매입개방,30,40,0.7,0.7,2.26,1.81,4,낮음,70,1,연관검색어,미확인,-,-
기존연관977,매직카트,20,200,0.0,1.3,0.0,0.7,3,높음,220,1,연관검색어,미확인,-,-
기존연관978,매직클립,60,130,0.7,0.0,1.1,0.0,3,높음,190,0,연관검색어,미확인,-,-
기존연관979,매직홀더,20,60,0.0,0.0,0.0,0.0,3,높음,80,0,연관검색어,미확인,-,-
기존연관980,멀티2구,220,180,0.4,0.3,0.18,0.15,14,높음,400,0,연관검색어,미확인,-,-
기존연관981,멀티밴드,60,130,0.1,0.8,0.24,0.6,15,높음,190,0,연관검색어,미확인,-,-
기존연관982,멀티수납,20,60,0.3,0.0,1.24,0.0,3,높음,80,0,연관검색어,미확인,-,-
기존연관983,멀티포켓,60,260,0.7,0.0,0.99,0.0,3,높음,320,0,연관검색어,미확인,-,-
기존연관992,밀링선반,340,480,0.5,0.7,0.15,0.15,15,높음,820,1,연관검색어,미확인,-,-
기존연관1013,하양간판,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1025,대구간판청소,10,20,0.2,0.5,1.85,2.0,14,높음,30,0,연관검색어,미확인,-,-
기존연관1033,랙크,90,120,0.7,0.0,0.71,0.0,3,높음,210,0,연관검색어,미확인,-,-
기존연관1034,안전못,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1035,안전바늘,30,70,0.0,0.3,0.0,0.47,3,높음,100,0,연관검색어,미확인,-,-
기존연관1036,스킬세트,5,20,0.0,0.3,0.0,1.34,3,높음,25,0,연관검색어,미확인,-,-
기존연관1037,스킬자수재료,30,130,1.3,4.3,4.31,3.29,3,높음,160,5,연관검색어,미확인,-,-
기존연관1038,니퍼,4480,15300,5.1,13.5,0.12,0.1,15,높음,19780,18,연관검색어,미확인,-,-
기존연관1039,과자모형,10,30,0.0,0.7,0.0,1.97,3,높음,40,0,연관검색어,미확인,-,-
기존연관1040,거울만들기재료,5,20,0.0,0.3,0.0,1.76,3,높음,25,0,연관검색어,미확인,-,-
기존연관1042,양초만들기재료,5,60,0.2,5.3,3.34,9.7,15,높음,65,5,연관검색어,미확인,-,-
기존연관1044,유아문패만들기,5,10,0.0,0.0,0.0,0.0,2,중간,15,0,연관검색어,미확인,-,-
기존연관1045,패브릭물감세트,5,10,0.0,0.3,0.0,2.23,3,높음,15,0,연관검색어,미확인,-,-
기존연관1046,택핀,150,310,3.3,13.0,2.27,4.25,15,높음,460,16,연관검색어,미확인,-,-
기존연관1047,택건,220,530,1.0,11.7,0.46,2.28,15,높음,750,12,연관검색어,미확인,-,-
기존연관1048,태극부채만들기,10,30,0.7,0.0,3.93,0.0,3,높음,40,0,연관검색어,미확인,-,-
기존연관1049,커터기,500,1510,1.2,7.0,0.25,0.5,15,높음,2010,8,연관검색어,미확인,-,-
기존연관1050,칼라시트지,110,250,2.3,6.0,2.19,2.46,15,높음,360,8,연관검색어,미확인,-,-
기존연관1051,가면만들기재료,5,20,0.3,0.7,8.34,3.71,3,높음,25,1,연관검색어,미확인,-,-
기존연관1052,피켓전구,10,20,0.3,0.0,1.97,0.0,4,낮음,30,0,연관검색어,미확인,-,-
기존연관1053,영천간판,20,50,0.8,1.3,3.4,2.61,15,높음,70,2,연관검색어,미확인,-,-
기존연관1113,문고정대,30,50,0.0,0.0,0.0,0.0,3,높음,80,0,연관검색어,미확인,-,-
