,노출상태,노출상품명,광고그룹 이름,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,광고그룹 ID,상품 ID
1338,빈 그룹,노출상품명,v,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785283,상품 ID
1339,빈 그룹,노출상품명,w,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785266,상품 ID
1340,빈 그룹,노출상품명,x,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036032,상품 ID
1341,빈 그룹,노출상품명,y,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785285,상품 ID
1342,빈 그룹,노출상품명,z,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021736136,상품 ID
1343,빈 그룹,노출상품명,za,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036028,상품 ID
1344,불량 소재,스티커표찰 와이파이 화살표 우측통행 휠체어 손조심 안전,원본,4.8,13.0,0.0,0.0,0.0,0.0,on,50.0,nad-a001-02-000000144208083,grp-a001-02-000000021786478,5742885084.0
1345,빈 그룹,노출상품명,a,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000009335164,상품 ID
1346,빈 그룹,노출상품명,b,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021854519,상품 ID
1347,빈 그룹,노출상품명,c,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807519,상품 ID
1348,빈 그룹,노출상품명,d,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807501,상품 ID
1349,빈 그룹,노출상품명,e,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807488,상품 ID
1350,빈 그룹,노출상품명,f,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807497,상품 ID
1351,빈 그룹,노출상품명,g,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807496,상품 ID
1352,빈 그룹,노출상품명,h,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807523,상품 ID
1353,빈 그룹,노출상품명,i,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807511,상품 ID
1354,빈 그룹,노출상품명,j,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807484,상품 ID
1355,빈 그룹,노출상품명,k,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807485,상품 ID
1356,빈 그룹,노출상품명,l,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807486,상품 ID
1357,빈 그룹,노출상품명,m,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807481,상품 ID
1358,빈 그룹,노출상품명,n,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807552,상품 ID
1359,빈 그룹,노출상품명,o,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807546,상품 ID
1360,빈 그룹,노출상품명,p,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807554,상품 ID
1361,빈 그룹,노출상품명,q,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807550,상품 ID
1362,빈 그룹,노출상품명,r,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807549,상품 ID
1363,빈 그룹,노출상품명,s,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807551,상품 ID
1364,빈 그룹,노출상품명,t,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807555,상품 ID
1365,빈 그룹,노출상품명,u,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036013,상품 ID
1366,빈 그룹,노출상품명,v,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785283,상품 ID
1367,빈 그룹,노출상품명,w,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785266,상품 ID
1368,빈 그룹,노출상품명,x,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036032,상품 ID
1369,빈 그룹,노출상품명,y,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785285,상품 ID
1370,빈 그룹,노출상품명,z,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021736136,상품 ID
1371,빈 그룹,노출상품명,za,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036028,상품 ID
1372,입찰가 변경 인상 90.0>120.0,스티커 아크릴표찰 화장실 남녀,원본,15.0,12.0,0.0,0.0,0.0,0.0,on,90.0,nad-a001-02-000000144208099,grp-a001-02-000000021786478,5742869577.0
1373,신규 소재,노출상품명,a,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,on,190,소재 ID,grp-a001-02-000000009335164,5742869577.0
1374,신규 소재,노출상품명,b,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,on,190,소재 ID,grp-a001-02-000000021854519,5742869577.0
1375,신규 소재,노출상품명,c,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,on,190,소재 ID,grp-a001-02-000000021807519,5742869577.0
1376,신규 소재,노출상품명,d,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,on,190,소재 ID,grp-a001-02-000000021807501,5742869577.0
1377,신규 소재,노출상품명,e,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,on,190,소재 ID,grp-a001-02-000000021807488,5742869577.0
1378,신규 소재,노출상품명,f,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,on,190,소재 ID,grp-a001-02-000000021807497,5742869577.0
1379,신규 소재,노출상품명,g,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,on,190,소재 ID,grp-a001-02-000000021807496,5742869577.0
1380,신규 소재,노출상품명,h,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,on,190,소재 ID,grp-a001-02-000000021807523,5742869577.0
1381,신규 소재,노출상품명,i,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,on,190,소재 ID,grp-a001-02-000000021807511,5742869577.0
1382,빈 그룹,노출상품명,j,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807484,상품 ID
1383,빈 그룹,노출상품명,k,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807485,상품 ID
1384,빈 그룹,노출상품명,l,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807486,상품 ID
1385,빈 그룹,노출상품명,m,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807481,상품 ID
1386,빈 그룹,노출상품명,n,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807552,상품 ID
1387,빈 그룹,노출상품명,o,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807546,상품 ID
1388,빈 그룹,노출상품명,p,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807554,상품 ID
1389,빈 그룹,노출상품명,q,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807550,상품 ID
1390,빈 그룹,노출상품명,r,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807549,상품 ID
1391,빈 그룹,노출상품명,s,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807551,상품 ID
1392,빈 그룹,노출상품명,t,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807555,상품 ID
1393,빈 그룹,노출상품명,u,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036013,상품 ID
1394,빈 그룹,노출상품명,v,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785283,상품 ID
1395,빈 그룹,노출상품명,w,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785266,상품 ID
1396,빈 그룹,노출상품명,x,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036032,상품 ID
1397,빈 그룹,노출상품명,y,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785285,상품 ID
1398,빈 그룹,노출상품명,z,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021736136,상품 ID
1399,빈 그룹,노출상품명,za,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036028,상품 ID
1400,불량 소재,입간판 야외가판대 인쇄주문제작,원본,3.1,7.0,0.0,0.0,0.0,0.0,on,50.0,nad-a001-02-000000145968677,grp-a001-02-000000021786478,5774543150.0
1401,빈 그룹,노출상품명,a,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000009335164,상품 ID
1402,빈 그룹,노출상품명,b,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021854519,상품 ID
1403,빈 그룹,노출상품명,c,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807519,상품 ID
1404,빈 그룹,노출상품명,d,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807501,상품 ID
1405,빈 그룹,노출상품명,e,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807488,상품 ID
1406,빈 그룹,노출상품명,f,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807497,상품 ID
1407,빈 그룹,노출상품명,g,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807496,상품 ID
1408,빈 그룹,노출상품명,h,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807523,상품 ID
1409,빈 그룹,노출상품명,i,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807511,상품 ID
1410,빈 그룹,노출상품명,j,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807484,상품 ID
1411,빈 그룹,노출상품명,k,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807485,상품 ID
1412,빈 그룹,노출상품명,l,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807486,상품 ID
1413,빈 그룹,노출상품명,m,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807481,상품 ID
1414,빈 그룹,노출상품명,n,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807552,상품 ID
1415,빈 그룹,노출상품명,o,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807546,상품 ID
1416,빈 그룹,노출상품명,p,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807554,상품 ID
1417,빈 그룹,노출상품명,q,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807550,상품 ID
1418,빈 그룹,노출상품명,r,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807549,상품 ID
1419,빈 그룹,노출상품명,s,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807551,상품 ID
1420,빈 그룹,노출상품명,t,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021807555,상품 ID
1421,빈 그룹,노출상품명,u,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036013,상품 ID
1422,빈 그룹,노출상품명,v,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785283,상품 ID
1423,빈 그룹,노출상품명,w,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000021785266,상품 ID
1424,빈 그룹,노출상품명,x,평균노출순위,노출수,클릭수,전환수,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,grp-a001-02-000000022036032,상품 ID
